src,dst
1990,5435
1991,5048
1666,5054
1992,5185
1100,5361
1109,5133
1937,5469
1776,5309
1685,5265
1993,5350
1994,5278
1666,5291
1995,5294
1996,5128
1997,5443
1998,5456
1290,5326
1064,5121
314,5321
1999,5431
155,5305
1675,5037
2000,5095
2001,5149
2002,5157
1787,5383
2003,5240
2004,5142
1759,5200
2005,5414
1188,5390
206,5494
2006,5470
989,5412
2007,5201
2008,5485
245,5164
2009,5152
2010,5098
2011,5483
2012,5341
67,5175
2013,5337
2014,5320
1905,5174
1985,5483
1821,5159
2015,5193
1588,5348
821,5281
2016,5434
2017,5348
2018,5165
979,5194
2019,5395
2020,5107
2021,5239
2022,5467
2023,5274
1577,5385
2024,5013
2025,5069
242,5183
2026,5000
2027,5146
2028,5190
2029,5126
446,5010
1008,5180
2030,5260
2031,5144
920,5149
2032,5211
2033,5167
2034,5459
825,5195
2035,5186
1853,5140
1002,5100
1843,5277
2036,5337
2037,5441
189,5149
2038,5001
2039,5303
2040,5222
673,5376
2041,5317
1441,5040
485,5419
2042,5165
383,5033
1778,5255
2043,5406
2044,5435
1765,5063
2045,5220
1183,5290
2046,5426
313,5118
1183,5472
2047,5005
2048,5212
2049,5112
2050,5409
405,5368
2051,5284
1733,5217
2052,5198
302,5467
950,5072
1502,5320
2053,5476
2054,5149
2055,5113
2056,5093
865,5017
2057,5352
1969,5471
57,5013
1091,5049
2058,5298
2059,5158
2060,5403
2061,5068
314,5168
2062,5350
2063,5171
2064,5018
2065,5103
1621,5390
2066,5464
2067,5302
1730,5394
2068,5391
921,5205
2069,5179
2070,5414
2071,5458
2072,5136
2073,5265
1410,5304
2074,5230
1081,5258
2075,5128
2076,5096
2077,5373
1722,5372
283,5033
2078,5344
1168,5317
2079,5157
1128,5315
2080,5378
2081,5352
2082,5427
2083,5393
2084,5032
2085,5183
2086,5126
2087,5370
2088,5122
1591,5118
2089,5231
750,5030
1243,5174
651,5274
2090,5157
2091,5423
2092,5401
2093,5379
96,5301
2094,5024
1436,5027
759,5275
2095,5101
502,5107
2096,5295
2097,5108
2098,5270
2099,5300
2100,5175
2101,5079
2102,5412
2103,5021
2104,5272
2105,5388
179,5015
2106,5174
1263,5263
2107,5258
2108,5366
630,5190
2109,5012
2110,5074
2111,5121
2112,5115
2113,5038
2114,5227
2115,5224
1711,5297
509,5140
387,5439
2116,5481
2117,5223
1826,5005
2118,5068
1883,5015
2119,5268
746,5032
2120,5299
2121,5369
2122,5460
2123,5106
2124,5074
1297,5283
2125,5116
1940,5234
2126,5344
2127,5496
2128,5002
2129,5147
828,5404
1700,5215
928,5278
2130,5450
1854,5162
2131,5023
2132,5054
2133,5187
717,5168
2134,5107
1530,5398
2135,5252
1280,5163
2136,5444
2137,5294
2138,5022
448,5263
2139,5105
1761,5357
2140,5235
2141,5472
2142,5357
2143,5099
2039,5392
710,5066
402,5141
1278,5253
2144,5278
773,5468
2145,5417
1596,5353
111,5073
2146,5117
2147,5406
1529,5037
2148,5254
1321,5185
2149,5252
1315,5405
2150,5344
2151,5486
1431,5049
2152,5403
2153,5102
2154,5447
1209,5365
2155,5385
1699,5144
2156,5472
2157,5482
9,5440
2158,5416
2159,5323
823,5027
2160,5200
2161,5017
160,5175
2162,5123
2163,5364
1557,5430
2164,5004
2165,5038
2166,5157
1483,5124
2167,5210
1688,5208
2168,5342
2169,5292
2170,5010
2171,5002
2172,5490
2173,5055
1175,5166
2174,5077
2175,5466
2176,5497
2177,5175
2178,5170
1148,5192
449,5068
2179,5475
2180,5225
614,5187
1312,5451
2181,5484
2182,5458
2183,5399
1997,5019
2184,5159
2185,5460
641,5048
1372,5321
2186,5271
2037,5234
2187,5339
592,5087
881,5440
2188,5069
1072,5111
1025,5245
302,5421
1831,5472
1919,5407
2189,5336
2190,5434
2100,5094
71,5207
2191,5112
2192,5310
875,5256
2193,5279
2194,5084
811,5115
2195,5190
1745,5137
1577,5166
2196,5201
326,5194
1322,5023
2197,5004
2198,5162
2199,5303
2200,5480
2201,5244
2202,5415
2203,5003
2204,5482
2205,5012
2007,5017
2206,5126
1234,5338
1863,5462
2207,5257
2208,5425
551,5262
168,5023
2209,5002
2210,5220
605,5198
1838,5314
844,5081
2211,5070
1066,5232
973,5327
2212,5300
2213,5066
2214,5171
1980,5260
2215,5332
381,5497
1356,5334
2216,5497
2217,5071
2218,5258
644,5273
2219,5437
1269,5293
311,5195
2220,5020
2221,5262
2222,5313
2223,5190
2224,5382
2225,5269
2226,5183
1032,5400
2227,5370
1830,5053
2228,5418
2229,5438
2230,5355
2231,5202
2058,5148
2232,5395
2233,5255
2062,5242
2234,5280
2235,5449
2236,5062
2237,5418
2238,5301
1735,5135
167,5497
2239,5436
1462,5163
2240,5187
2241,5038
522,5498
2242,5047
2243,5039
191,5414
470,5102
1215,5302
2244,5318
2245,5426
131,5291
2246,5053
2247,5444
1676,5354
2248,5004
910,5494
2249,5371
863,5044
293,5347
2118,5141
2250,5275
1712,5386
2251,5045
2252,5450
1622,5084
2253,5125
2254,5063
1487,5339
2255,5402
2256,5466
481,5450
2133,5448
687,5378
1094,5338
2257,5372
1503,5363
2258,5390
2259,5047
2260,5037
2261,5288
2146,5230
36,5411
660,5125
390,5392
2262,5071
787,5218
941,5452
207,5230
2263,5025
2264,5344
2265,5354
1725,5472
2266,5270
2267,5437
903,5002
2268,5290
2269,5365
2270,5349
1721,5159
2271,5340
2272,5366
177,5064
1849,5388
2273,5034
718,5086
2274,5359
2275,5028
2276,5168
1884,5421
2277,5217
2278,5316
792,5248
2279,5458
499,5081
2280,5459
782,5449
2258,5186
2281,5337
2282,5242
2283,5017
1738,5387
2284,5341
2027,5138
2285,5133
991,5213
2286,5088
983,5052
410,5201
1093,5066
2287,5177
2071,5264
1832,5409
2288,5161
2289,5173
1446,5346
1977,5416
2290,5128
1408,5415
2291,5122
2292,5334
287,5249
1972,5038
149,5495
2166,5251
1696,5242
2293,5100
2294,5300
880,5373
2295,5310
1735,5454
2296,5463
2297,5321
1942,5022
756,5251
1480,5240
2298,5453
2299,5442
987,5031
509,5022
1640,5092
31,5064
2300,5029
2301,5395
2302,5056
2303,5260
2304,5006
2305,5306
2306,5156
2307,5297
2006,5109
1532,5118
902,5024
802,5105
2308,5216
2309,5098
2247,5157
1541,5130
2310,5276
1703,5290
2311,5172
1015,5311
1192,5330
2312,5219
2313,5238
1753,5089
2314,5003
1331,5439
2315,5060
2316,5177
2317,5349
848,5337
2318,5356
72,5456
465,5071
148,5242
2319,5090
2320,5136
2321,5319
2322,5174
2323,5326
1358,5138
2324,5458
448,5132
2257,5220
1811,5274
2325,5001
2306,5255
2326,5155
2327,5465
2328,5237
2329,5009
2330,5130
1248,5487
2293,5280
2331,5292
211,5261
1938,5284
638,5230
2332,5040
2333,5421
181,5002
929,5073
2334,5448
2335,5359
2336,5366
2337,5099
2338,5413
2339,5246
2340,5451
970,5277
1545,5484
773,5250
1867,5009
2229,5317
200,5468
870,5288
2341,5145
2342,5233
2343,5360
2344,5059
2345,5225
2346,5256
1115,5117
1455,5432
167,5283
2347,5322
2348,5170
282,5382
1378,5410
2349,5406
2350,5369
1565,5197
2351,5045
1291,5150
1329,5430
1816,5163
2352,5237
2353,5474
2344,5104
2354,5344
823,5134
2355,5294
844,5385
2356,5336
950,5360
365,5297
2357,5411
28,5002
2358,5226
121,5454
2359,5007
2360,5103
2361,5461
2362,5097
2363,5096
108,5361
580,5300
844,5453
1686,5487
2364,5297
2365,5452
2366,5443
2367,5220
2368,5321
1233,5030
934,5340
2260,5402
2062,5317
2252,5227
145,5228
2369,5012
913,5091
2351,5007
2370,5223
1088,5240
2371,5127
2372,5031
2373,5041
1884,5390
2374,5230
2202,5262
2375,5430
144,5266
2376,5384
2377,5020
931,5073
506,5462
2378,5253
2131,5288
1497,5367
2379,5116
1832,5343
2380,5204
857,5059
1222,5088
2381,5220
1885,5269
692,5404
2382,5137
2383,5347
2384,5048
2385,5445
1838,5193
2114,5406
1351,5496
2386,5163
2387,5292
2388,5213
2389,5346
1237,5188
2390,5275
2391,5401
2392,5030
1840,5404
1008,5008
675,5403
2363,5366
293,5296
2393,5165
1550,5412
805,5374
672,5043
520,5498
2394,5466
2395,5249
264,5376
1991,5467
2396,5295
2397,5208
2398,5182
2399,5274
529,5390
2400,5472
2401,5259
2402,5042
2403,5109
177,5032
840,5498
2404,5498
2405,5301
2406,5385
895,5279
2407,5432
2408,5084
2409,5319
2410,5218
2411,5239
2412,5023
2413,5479
1073,5139
2414,5303
2415,5124
2416,5380
1692,5475
2417,5450
2418,5448
2251,5143
2132,5127
1410,5158
2419,5418
2420,5166
2421,5440
2422,5134
2423,5042
1181,5167
928,5158
2424,5268
1274,5087
1005,5255
2425,5231
543,5170
2426,5037
2427,5469
2428,5039
2429,5094
2430,5424
2431,5014
946,5016
1927,5034
561,5134
409,5026
1468,5362
1366,5027
2432,5076
2433,5316
1299,5134
2434,5342
299,5304
2435,5281
244,5305
2436,5089
2437,5301
1853,5276
2438,5281
2439,5143
2433,5287
2440,5129
2325,5012
1067,5096
338,5004
1455,5022
2130,5057
2441,5100
1651,5351
2442,5139
2443,5293
2444,5386
2020,5298
206,5395
2445,5276
2446,5495
2447,5072
509,5107
1547,5251
1332,5494
803,5433
954,5215
2448,5275
2449,5408
29,5226
416,5465
2450,5487
2451,5070
2452,5397
2453,5240
1092,5332
2454,5423
2455,5003
2213,5402
2456,5314
2457,5111
2458,5194
2110,5338
1704,5014
2459,5433
2460,5144
1876,5367
1593,5045
1944,5345
1834,5369
1409,5251
663,5058
2277,5091
2461,5018
1685,5036
2462,5141
483,5404
1209,5017
2463,5328
2464,5330
1011,5056
2465,5341
2466,5263
2467,5068
2468,5159
1155,5462
2123,5015
2469,5420
1556,5237
2470,5402
2332,5278
2310,5275
2471,5435
2472,5235
2473,5004
2474,5110
1473,5196
774,5263
1751,5452
2370,5290
2475,5304
212,5365
2376,5210
2476,5016
2360,5326
2477,5488
2478,5408
1302,5030
772,5454
2479,5326
118,5470
836,5039
2480,5483
2481,5332
307,5284
84,5379
1315,5280
2185,5228
1315,5427
930,5232
2163,5274
2482,5300
2483,5224
1464,5075
1300,5167
1211,5063
2484,5119
1078,5129
2336,5157
2485,5212
1469,5059
491,5126
852,5376
2205,5466
2486,5280
1430,5190
2487,5245
1635,5038
2488,5434
2489,5012
2,5363
804,5114
1156,5001
2490,5096
1054,5087
1953,5149
1168,5293
784,5403
2491,5027
2492,5372
2493,5323
2494,5381
2495,5155
691,5283
2496,5465
2497,5216
2498,5074
241,5472
2499,5200
2500,5070
1630,5348
2501,5123
2502,5077
2503,5126
2319,5102
1312,5073
1220,5020
244,5312
1950,5129
189,5191
1434,5334
2504,5154
2505,5010
2506,5174
2507,5202
2508,5401
717,5464
2509,5352
2438,5335
2510,5207
2511,5257
1192,5406
2512,5145
2513,5243
2514,5149
430,5499
2515,5100
597,5474
2516,5377
208,5394
1444,5481
2517,5472
2518,5061
982,5104
2519,5334
2520,5391
1585,5320
986,5175
2521,5003
2522,5349
2523,5167
938,5026
157,5170
2524,5467
2525,5094
2526,5147
315,5039
339,5117
2193,5395
1040,5498
2527,5405
2528,5029
2367,5076
2529,5072
1941,5347
154,5249
1810,5215
2530,5498
1164,5118
2531,5077
42,5067
2532,5305
2287,5379
2533,5421
407,5378
2269,5352
564,5155
2534,5454
548,5106
2535,5465
1209,5231
2003,5221
2536,5043
2344,5025
2537,5349
2538,5386
1127,5310
1705,5398
2539,5292
2540,5417
2541,5373
2542,5280
1930,5307
2543,5398
1127,5016
2544,5488
1761,5415
2390,5301
224,5459
2545,5014
494,5045
2328,5140
2546,5373
1561,5150
1833,5317
2547,5284
2539,5406
2548,5096
2549,5200
167,5203
1118,5157
2550,5473
781,5363
1315,5494
1236,5128
2131,5136
2551,5455
853,5031
2552,5449
1596,5057
2480,5384
1900,5244
600,5347
2553,5018
2390,5106
2554,5207
2555,5468
350,5353
2556,5120
2557,5274
2558,5007
2559,5287
2560,5381
2163,5134
500,5006
2391,5037
1585,5243
2561,5400
2562,5259
1241,5013
206,5377
980,5222
1221,5244
2345,5023
2563,5060
2199,5191
133,5035
151,5060
1345,5326
2564,5093
2565,5134
149,5206
2566,5483
2567,5257
935,5204
81,5001
2283,5059
2568,5344
1329,5352
2569,5048
1101,5053
645,5365
2570,5427
2571,5494
2572,5124
2573,5388
134,5379
2574,5304
1795,5443
2575,5306
2576,5013
2577,5325
400,5395
1657,5097
2578,5462
2579,5229
2580,5159
988,5043
2581,5034
227,5091
1081,5231
1289,5494
351,5451
2582,5430
2583,5233
143,5055
1245,5463
2584,5433
363,5488
2585,5045
2586,5245
2587,5465
141,5441
2277,5157
34,5173
2588,5409
2044,5169
2589,5456
186,5207
2248,5122
82,5171
1952,5163
2590,5030
600,5287
2591,5218
2592,5334
2132,5078
1179,5007
2593,5183
417,5128
2594,5081
2595,5318
2034,5171
203,5137
2515,5179
2122,5330
2596,5341
1824,5194
952,5483
2597,5342
513,5009
2598,5204
1272,5068
2599,5019
2600,5321
1299,5435
1255,5110
2601,5410
1697,5239
2602,5331
2603,5497
705,5494
2604,5014
1193,5252
2605,5406
756,5195
805,5094
2606,5197
1999,5111
2607,5135
2377,5203
1454,5151
2608,5145
791,5085
2609,5417
1450,5411
2610,5369
2611,5399
666,5460
2612,5163
2613,5126
2614,5201
1702,5350
2615,5426
2616,5327
1406,5138
2617,5064
2618,5262
1386,5232
2619,5019
1345,5181
2620,5045
886,5192
1698,5199
1504,5391
2621,5177
134,5136
1001,5286
1958,5115
2622,5423
2623,5377
1565,5353
2624,5174
605,5205
2625,5084
779,5215
2318,5190
822,5288
927,5207
2626,5068
2627,5183
1523,5470
2209,5074
2628,5123
1125,5149
2370,5070
34,5176
2629,5217
2630,5442
2631,5227
2632,5427
2633,5099
2634,5134
1115,5238
2635,5302
1852,5078
2636,5198
2500,5472
1423,5143
2637,5275
1656,5055
633,5331
2638,5475
2639,5469
1789,5343
2640,5394
1295,5087
2641,5179
1681,5212
2642,5201
334,5448
498,5363
2643,5022
2644,5452
2157,5142
2260,5496
2645,5265
2646,5176
798,5166
2420,5478
1452,5278
1989,5114
950,5451
1067,5137
2647,5316
2648,5070
2649,5195
1204,5164
784,5050
2650,5321
2651,5020
2652,5173
2653,5303
2654,5438
2655,5182
2656,5253
2657,5369
275,5356
1709,5212
1181,5065
2658,5164
2498,5041
1089,5047
1496,5465
59,5019
2659,5209
1922,5170
2660,5489
1482,5423
2661,5087
2222,5050
1347,5006
214,5086
1532,5051
389,5464
1245,5089
728,5240
2662,5491
2663,5125
1968,5293
1733,5289
828,5456
100,5407
331,5257
168,5015
2664,5229
101,5441
2178,5327
2365,5096
2665,5255
2666,5391
1011,5381
2667,5239
1484,5018
624,5006
2668,5028
2669,5430
1796,5292
2670,5079
2590,5082
2671,5257
2672,5485
121,5337
2673,5395
2674,5377
1481,5047
2675,5063
2676,5238
1134,5282
1246,5135
2677,5084
782,5174
1621,5471
1843,5295
1835,5289
379,5080
74,5086
2678,5168
641,5326
1029,5378
1908,5168
1185,5103
1765,5249
1875,5470
1006,5269
2593,5394
2679,5333
2680,5432
2681,5242
2682,5435
2683,5239
1093,5282
2164,5352
2684,5032
1296,5285
2685,5285
1563,5240
1098,5015
2581,5152
957,5484
2686,5372
2687,5013
192,5107
195,5270
2421,5215
1933,5244
1688,5438
2688,5039
1366,5120
1851,5215
2192,5436
316,5332
2039,5348
2689,5031
2055,5447
667,5075
2690,5376
2691,5201
2692,5365
2693,5152
2209,5465
2694,5225
1673,5106
1087,5482
2679,5205
2695,5133
1658,5375
2696,5087
2467,5287
632,5196
2697,5314
1311,5009
343,5239
2698,5357
716,5225
1139,5012
1935,5210
689,5354
2225,5038
2428,5470
2699,5193
790,5252
2700,5121
2265,5084
2244,5188
2701,5234
2673,5079
2068,5333
2702,5146
2703,5006
2704,5262
1216,5018
1368,5255
2705,5218
2706,5234
2707,5291
1791,5079
2017,5126
2708,5169
2084,5450
1297,5065
2604,5208
2083,5456
215,5231
2709,5058
1402,5102
1487,5127
2520,5160
2710,5355
2039,5349
2711,5131
2712,5097
2713,5048
2714,5283
2667,5151
2715,5170
2716,5448
267,5400
2717,5153
2718,5446
2476,5497
2456,5394
896,5291
2086,5120
2719,5488
2720,5311
2721,5137
1560,5155
1770,5321
2722,5053
522,5328
808,5494
1558,5427
2514,5225
2661,5451
2723,5181
319,5387
2724,5296
2725,5310
2726,5008
2727,5357
2728,5088
2729,5466
387,5392
2730,5063
1803,5341
2731,5266
2732,5061
2733,5315
997,5026
2734,5248
917,5473
1465,5162
2340,5436
2146,5091
629,5284
2735,5326
186,5281
508,5260
489,5210
1822,5258
2736,5365
1022,5350
2737,5166
5,5393
820,5306
2738,5261
89,5395
304,5164
1587,5495
161,5387
2739,5351
1587,5058
228,5067
34,5464
2740,5493
2741,5006
2742,5083
2743,5038
2236,5417
2744,5007
861,5302
463,5333
2745,5318
2746,5212
445,5456
2747,5169
2640,5445
2748,5414
2749,5472
1646,5074
103,5386
2750,5018
2751,5173
2307,5144
1738,5176
934,5197
241,5145
2752,5300
375,5371
2686,5220
2753,5176
2754,5275
1923,5446
2755,5190
2043,5140
2756,5321
222,5459
618,5281
2006,5333
1520,5471
2757,5447
1473,5222
698,5455
2758,5285
2759,5003
2760,5361
1874,5458
981,5254
2761,5205
2762,5329
2763,5345
658,5197
2764,5132
1069,5359
2765,5453
445,5139
511,5339
2160,5185
949,5136
2766,5270
2767,5475
2632,5384
2412,5427
385,5315
761,5115
2768,5118
152,5353
560,5210
1133,5377
458,5198
2769,5237
1708,5383
2770,5238
1519,5446
2771,5323
2075,5329
2772,5483
1847,5316
2773,5221
759,5340
581,5378
2171,5367
866,5403
420,5353
2774,5070
1098,5431
757,5208
2775,5175
1066,5227
661,5330
3,5112
2776,5191
1400,5012
2777,5121
2778,5397
57,5200
445,5399
2779,5101
2780,5379
2781,5325
1823,5150
2782,5066
2783,5442
2317,5333
146,5107
772,5487
2784,5472
2785,5043
2786,5067
409,5248
2787,5129
2788,5034
1242,5417
2789,5316
1436,5439
2790,5087
897,5173
2791,5121
2792,5281
294,5119
2793,5328
2794,5151
1120,5202
1301,5197
2795,5386
2796,5108
2797,5011
2798,5312
576,5110
2799,5178
2433,5162
673,5071
2800,5127
2801,5460
2802,5152
471,5201
684,5355
145,5441
1780,5225
2803,5430
1136,5386
1743,5091
806,5320
898,5306
2804,5445
2422,5066
779,5416
2504,5199
2805,5012
1007,5072
2806,5423
2320,5007
1334,5180
1949,5217
2807,5271
2808,5381
1462,5117
1645,5226
76,5284
2809,5123
791,5089
2595,5400
2152,5036
963,5154
2810,5204
2811,5449
2812,5213
2813,5429
2814,5421
1363,5442
2366,5364
1745,5387
2815,5433
2816,5063
2813,5387
1881,5023
2817,5331
2405,5327
2222,5395
2258,5213
2818,5210
2043,5003
697,5400
2661,5369
769,5119
1292,5376
2633,5230
2819,5157
2820,5303
2821,5118
1199,5025
2822,5155
1578,5188
1919,5393
2823,5027
1937,5077
2362,5026
2824,5174
1943,5293
2825,5277
2759,5203
1091,5017
2826,5480
2827,5343
2806,5168
2828,5480
2829,5398
2830,5152
1486,5492
2831,5302
1281,5350
2832,5280
2688,5354
2833,5169
1552,5446
598,5344
1198,5236
1810,5088
2570,5412
2834,5053
2132,5221
1357,5255
2835,5113
1093,5014
2836,5111
1023,5049
2619,5251
2328,5370
2837,5330
2838,5302
2458,5255
2839,5071
1817,5466
2697,5380
2840,5094
1947,5373
2447,5166
2841,5470
2842,5010
2843,5325
2844,5410
2845,5128
2846,5176
478,5317
2847,5116
2848,5492
1755,5070
2618,5117
775,5483
1105,5077
2849,5184
2850,5421
148,5269
2851,5276
2469,5087
2852,5046
1035,5219
1462,5112
835,5194
2853,5398
1565,5030
742,5103
1818,5157
2854,5428
2855,5135
29,5136
2856,5464
2857,5417
2424,5179
2858,5148
1204,5254
2240,5017
2709,5160
2859,5301
1625,5347
1728,5445
1760,5143
1376,5264
2136,5107
2681,5145
1070,5159
2860,5245
2757,5394
137,5114
2582,5314
2861,5323
2862,5173
1617,5170
1261,5171
1214,5043
370,5301
2863,5211
2012,5411
2864,5349
2865,5145
949,5228
2165,5228
448,5462
1351,5102
2866,5468
2867,5477
1978,5462
2868,5257
2869,5198
420,5494
2870,5278
2871,5287
2271,5429
1353,5438
2872,5146
2195,5471
2719,5107
2873,5007
1067,5261
2874,5236
2875,5094
2876,5324
1665,5318
2877,5170
620,5450
2878,5270
1039,5258
2074,5090
1041,5156
2879,5363
359,5016
2880,5486
728,5018
1245,5077
2731,5286
596,5379
2881,5025
2882,5208
634,5049
2883,5396
315,5039
2884,5141
2885,5284
1122,5080
2886,5454
1564,5088
2887,5255
2888,5136
2889,5147
2,5460
2890,5384
1431,5063
2006,5117
2591,5290
2891,5489
2892,5043
2893,5162
401,5293
321,5171
2619,5356
2834,5387
2894,5137
1291,5328
2895,5052
2718,5286
2896,5439
2897,5390
2898,5100
2899,5419
630,5055
1483,5464
1684,5443
2900,5438
1041,5353
1785,5009
944,5454
2901,5400
239,5430
2342,5474
1052,5019
2902,5092
2462,5170
2903,5356
2904,5451
2905,5031
2722,5455
290,5474
2906,5355
387,5275
1510,5404
2907,5020
2908,5051
1335,5457
1416,5414
2909,5265
1596,5364
2910,5033
2911,5471
2912,5324
1927,5095
640,5474
2552,5051
2173,5122
1613,5218
1178,5451
2913,5298
2914,5241
2915,5098
2916,5377
2917,5297
2918,5401
357,5190
2245,5333
2919,5330
1739,5047
1913,5492
2229,5159
993,5157
2436,5192
1245,5043
2920,5021
2921,5206
780,5485
1072,5409
2922,5218
2923,5269
857,5341
1761,5217
2201,5364
1086,5338
1089,5170
2083,5198
1008,5316
2924,5113
418,5133
2195,5237
2925,5243
254,5482
1273,5310
2680,5392
1320,5246
2926,5184
2927,5296
2928,5239
2929,5440
2335,5440
2930,5467
1765,5483
1423,5336
1553,5305
2931,5438
2932,5238
2285,5127
1430,5417
2933,5215
2934,5440
1512,5211
2935,5063
382,5477
2936,5434
2621,5426
2091,5372
507,5116
35,5176
722,5139
625,5258
2937,5049
2938,5499
2279,5249
2939,5433
2940,5470
634,5098
878,5165
412,5169
44,5158
600,5062
1458,5012
478,5468
1911,5309
1923,5002
605,5392
2941,5196
2584,5339
1047,5238
2942,5432
2943,5046
2944,5428
2945,5103
2946,5289
2947,5423
2119,5420
1760,5385
2948,5454
2680,5488
2949,5419
2950,5061
1083,5300
773,5149
1921,5251
1331,5479
1212,5335
198,5190
1137,5221
191,5284
82,5339
2726,5295
284,5128
2951,5376
1567,5207
2370,5322
1441,5069
2952,5153
2953,5303
2199,5206
2954,5287
1646,5287
2955,5340
2367,5019
574,5279
2956,5162
2957,5447
927,5042
2538,5004
528,5422
2736,5356
2887,5405
2958,5000
2959,5228
1635,5156
1996,5010
2960,5464
2784,5231
12,5458
2961,5299
898,5142
1393,5082
1528,5134
756,5456
348,5398
97,5213
1674,5039
65,5026
1790,5281
352,5028
2962,5089
286,5134
1018,5250
1890,5075
2963,5493
2083,5485
834,5028
2964,5031
2889,5377
2965,5112
2966,5495
2616,5413
1611,5316
2967,5031
2051,5387
1338,5263
2968,5493
2969,5152
480,5371
1985,5101
1290,5176
2548,5049
51,5429
1524,5223
2970,5232
744,5455
1672,5267
2971,5488
488,5269
562,5094
2176,5208
1129,5394
2021,5399
2972,5400
1293,5452
1906,5361
2973,5268
2974,5212
2972,5360
2975,5491
2976,5337
2977,5387
1734,5225
189,5043
2978,5145
2979,5016
358,5440
2980,5382
94,5428
2981,5311
1681,5431
2982,5167
2983,5261
1803,5249
1445,5445
266,5485
2984,5096
2985,5286
2986,5045
16,5351
266,5172
2987,5371
2240,5453
2988,5316
2989,5011
2990,5374
2991,5222
2583,5362
1950,5129
1559,5472
529,5324
2992,5052
2898,5403
2993,5300
2994,5167
502,5136
2995,5018
2996,5361
2579,5367
2755,5174
2892,5460
2997,5399
1570,5490
2998,5050
756,5212
392,5458
1286,5293
2000,5036
2793,5343
2999,5022
2727,5220
3000,5284
184,5167
795,5471
1089,5396
3001,5006
3002,5473
997,5295
3003,5423
1898,5093
852,5146
3004,5140
2130,5237
3005,5392
210,5148
1560,5249
3006,5386
1030,5063
443,5269
1745,5375
3007,5227
3008,5237
917,5086
3009,5063
192,5278
3010,5275
3011,5041
1016,5326
2366,5220
1009,5168
3012,5110
3013,5031
1746,5386
1341,5284
3014,5339
3015,5157
1382,5146
956,5247
3016,5029
2026,5357
3017,5291
379,5154
2295,5440
2993,5142
3018,5383
413,5289
3019,5199
256,5161
1174,5305
2790,5041
